segment_id,highway_name,segment_length_m,pronghorn_overlap_high_use,pronghorn_overlap_stopover,elk_overlap_high_use,elk_overlap_stopover,meters_to_pronghorn_highway,meters_to_pronghorn_stopover,meters_to_elk_highway,meters_to_elk_stopover
121632,I 040                       0,160.9,0,0,1,1,1428.27,8148.51,0.0,0.0
121633,I 040,160.9,0,0,1,1,1374.05,8256.72,0.0,0.0
121635,S 260                       0,160.84,0,0,0,0,213515.0,217539.45,208479.06,212787.68
121639,S 260,160.84,0,0,0,0,213515.0,217539.45,208479.06,212787.68
121648,I 040                       0,160.9,0,0,1,1,1571.52,8053.75,0.0,0.0
121649,I 040,160.9,0,0,1,1,1511.9,8161.25,0.0,0.0
121651,S 260                       0,160.84,0,0,0,0,213670.34,217694.24,208632.8,212942.86
121655,S 260,160.84,0,0,0,0,213670.34,217694.24,208632.8,212942.86
121664,I 040                       0,160.9,0,0,1,1,1717.9,7961.1,0.0,0.0
121665,I 040,160.9,0,0,1,1,1653.91,8067.87,0.0,0.0
121667,S 260                       0,160.84,0,0,0,0,213825.68,217849.04,208786.55,213098.04
121671,S 260,160.84,0,0,0,0,213825.68,217849.04,208786.55,213098.04
121680,I 040                       0,160.9,0,0,1,1,1866.66,7870.66,0.0,0.0
121681,I 040,160.9,0,0,1,1,1799.1,7976.63,0.0,0.0
121683,S 260                       0,160.84,0,0,0,0,213981.01,218003.81,208940.28,213253.21
121687,S 260,160.84,0,0,0,0,213981.01,218003.81,208940.28,213253.21
121696,I 040                       0,160.9,0,0,1,1,2017.3,7782.49,0.0,0.0
121697,I 040,160.9,0,0,1,1,1946.77,7887.63,0.0,0.0
121699,S 260                       0,160.84,0,0,0,0,214137.42,218159.74,209095.29,213409.48
121703,S 260,160.84,0,0,0,0,214137.42,218159.74,209095.29,213409.48
121712,I 040                       0,160.9,0,0,1,1,2169.4,7696.67,0.0,0.0
121713,I 040,160.9,0,0,1,1,2096.39,7800.92,0.0,0.0
121715,S 260                       0,160.84,0,0,0,0,214288.07,218310.18,209245.29,213560.07
121719,S 260,160.84,0,0,0,0,214290.6,218312.92,209248.39,213562.66
121728,I 040                       0,160.9,0,0,1,1,2320.89,7613.27,0.0,4.22
121729,I 040,160.9,0,0,1,1,2247.56,7716.6,0.0,16.15
121731,S 260                       0,160.84,0,0,0,0,214442.61,218465.09,209400.79,213714.72
121735,S 260,160.84,0,0,0,0,214445.77,218468.5,209404.65,213717.96
121744,I 040                       0,160.9,0,0,1,1,2472.19,7531.24,0.0,24.56
121745,I 040,160.9,0,0,1,0,2400.01,7634.75,0.0,40.12
121747,S 260                       0,160.84,0,0,0,0,214587.88,218611.22,209548.38,213860.25
121751,S 260,160.84,0,0,0,0,214589.92,218613.54,209551.2,213862.37
121760,I 040                       0,160.9,0,0,1,0,2623.78,7444.27,0.0,171.7
121761,I 040,160.9,0,0,1,0,2550.93,7549.03,0.0,109.96
121763,S 260                       0,160.84,0,0,0,0,214722.86,218747.3,209686.38,213995.55
121767,S 260,160.84,0,0,0,0,214724.75,218749.48,209689.07,213997.53
121776,I 040                       0,160.9,0,0,1,0,2745.59,7359.79,0.0,115.82
121777,I 040,160.9,0,0,1,0,2702.62,7463.62,0.0,231.77
121779,S 260                       0,160.84,0,0,0,0,214857.74,218883.29,209824.31,214130.77
121783,S 260,160.84,0,0,0,0,214858.6,218884.45,209826.01,214131.71
121792,I 040                       0,160.9,0,0,1,1,2856.54,7278.1,0.0,21.81
121793,I 040,160.9,0,0,1,0,2832.44,7380.74,0.0,99.39
121795,S 260                       0,160.84,0,0,0,0,214992.31,219018.98,209961.93,214265.67
121799,S 260,160.84,0,0,0,0,214992.96,219019.94,209963.45,214266.41
121808,I 040                       0,160.9,0,0,1,1,2974.51,7202.33,0.0,0.0
121809,I 040,160.9,0,0,1,1,2944.11,7301.41,0.0,0.0
121811,S 260                       0,160.84,0,0,0,0,215125.36,219153.17,210098.12,214399.05
121815,S 260,160.84,0,0,0,0,215126.81,219154.92,210100.39,214400.59
121824,I 040                       0,160.9,0,0,1,1,3100.68,7135.67,0.0,0.0
121825,I 040,160.9,0,0,1,1,3063.72,7229.59,0.0,0.0
121827,S 260                       0,160.84,0,0,0,0,215259.01,219287.95,210234.87,214533.04
121831,S 260,160.84,0,0,0,0,215260.92,219290.15,210237.58,214535.03
121840,I 040                       0,160.9,0,0,1,1,3233.37,7077.64,0.0,0.0
121841,I 040,160.9,0,0,1,1,3191.4,7167.3,0.0,0.0
121843,S 260                       0,160.84,0,0,0,0,215393.23,219423.29,210372.16,214667.59
121847,S 260,160.84,0,0,0,0,215395.35,219425.69,210375.06,214669.79
121856,I 040                       0,160.9,0,0,1,1,3370.13,7025.7,0.0,0.0
121857,I 040,160.9,0,0,1,1,3324.87,7112.94,0.0,0.0
121859,S 260                       0,160.84,0,0,0,0,215527.4,219558.58,210509.41,214802.09
121863,S 260,160.84,0,0,0,0,215529.57,219561.02,210512.36,214804.34
121872,I 040                       0,160.9,0,0,1,1,3508.99,6977.17,0.0,0.0
121873,I 040,160.9,0,0,1,1,3461.29,7062.91,0.0,0.0
121875,S 260                       0,160.84,0,0,0,0,215661.41,219693.71,210646.5,214936.44
121879,S 260,160.84,0,0,0,0,215663.75,219696.32,210649.61,214938.85
121888,I 040                       0,160.9,0,0,1,1,3649.33,6931.4,0.0,0.0
121889,I 040,160.9,0,0,1,1,3599.64,7016.06,0.0,0.0
121891,S 260                       0,160.84,0,0,0,0,215795.75,219829.16,210783.9,215071.11
121895,S 260,160.84,0,0,0,0,215797.84,219831.53,210786.78,215073.28
121904,I 040                       0,160.9,0,0,1,1,3788.65,6883.75,0.0,0.0
121905,I 040,160.9,0,0,1,1,3738.68,6970.44,0.0,0.0
121907,S 260                       0,160.84,0,0,0,0,215930.08,219964.6,210921.29,215205.76
121911,S 260,160.84,0,0,0,0,215931.79,219966.59,210923.81,215207.56
121920,I 040                       0,160.9,0,0,1,1,3926.13,6832.78,0.0,0.0
121921,I 040,160.9,0,0,1,1,3876.22,6922.06,0.0,0.0
121923,S 260                       0,160.84,0,0,0,0,216064.34,220099.96,211058.61,215340.35
121927,S 260,160.84,0,0,0,0,216066.14,220102.05,211061.22,215342.24
121936,I 040                       0,160.9,0,0,1,1,4061.6,6778.31,0.0,0.0
121937,I 040,160.9,0,0,1,1,4011.78,6870.16,0.0,0.0
121939,S 260                       0,160.84,0,0,0,0,216198.21,220234.95,211195.56,215474.55
121943,S 260,160.84,0,0,0,0,216200.03,220237.06,211198.2,215476.47
121952,I 040                       0,160.9,0,0,1,1,4194.75,6719.96,0.0,31.86
121953,I 040,160.9,0,0,1,1,4145.22,6814.61,0.0,0.0
121955,S 260                       0,160.84,0,0,0,0,216325.47,220363.44,211326.22,215602.18
121959,S 260,160.84,0,0,0,0,216326.12,220364.4,211327.74,215602.93
121968,I 040                       0,160.9,0,0,1,0,4325.74,6658.14,0.0,107.41
121969,I 040,160.9,0,0,1,0,4276.53,6755.56,0.0,109.53
121971,S 260                       0,160.84,0,0,0,0,216444.95,220484.27,211449.45,215722.06
121975,S 260,160.84,0,0,0,0,216444.89,220484.52,211450.29,215722.1
121984,I 040                       0,160.9,0,0,0,0,4425.14,6582.71,107.57,218.3
121985,I 040,160.9,0,0,1,0,4405.64,6689.07,35.61,187.95
121987,S 260                       0,160.84,0,0,0,0,216563.76,220604.43,211572.04,215841.28
121991,S 260,160.84,0,0,0,0,216563.77,220604.77,211572.95,215841.39
122000,I 040                       0,160.9,0,0,0,0,4516.24,6501.4,249.25,353.1
122001,I 040,160.9,0,0,0,0,4504.79,6610.85,125.22,297.7
122003,S 260                       0,160.84,0,0,0,0,216682.55,220724.58,211694.61,215960.48
122007,S 260,160.84,0,0,0,0,216682.87,220725.22,211695.81,215960.89
122016,I 040                       0,160.9,0,0,0,0,4604.95,6416.47,381.16,501.06
122017,I 040,160.9,0,0,0,0,4594.12,6529.06,256.19,425.14
122019,S 260                       0,160.84,0,0,0,0,216801.46,220844.84,211817.28,216079.79
122023,S 260,160.84,0,0,0,0,216801.81,220845.51,211818.52,216080.24
122032,I 040                       0,160.9,0,0,0,0,4688.51,6328.37,473.41,653.22
122033,I 040,160.9,0,0,0,0,4681.24,6443.87,409.42,566.86
122035,S 260                       0,160.84,0,0,0,0,216920.13,220964.87,211939.74,216198.87
122039,S 260,160.84,0,0,0,0,216920.56,220965.61,211941.05,216199.4
122048,I 040                       0,160.9,0,0,0,0,4764.51,6236.57,570.51,806.8
122049,I 040,160.9,0,0,0,0,4762.75,6355.45,547.94,714.25
122051,S 260                       0,160.84,0,0,0,0,217036.32,221082.44,212059.79,216315.47
122055,S 260,160.84,0,0,0,0,217035.71,221082.16,212060.1,216314.97
122064,I 040                       0,160.9,0,0,0,0,4838.16,6141.45,687.27,958.15
122065,I 040,160.9,0,0,0,0,4837.3,6263.52,642.75,864.08
122067,S 260                       0,160.84,0,0,0,0,217140.74,221188.38,212168.49,216420.35
122071,S 260,160.84,0,0,0,0,217139.12,221187.09,212167.81,216418.82
122080,I 040                       0,160.9,0,0,0,0,4909.51,6043.15,684.85,1099.06
122081,I 040,160.9,0,0,0,0,4909.63,6168.45,755.47,1015.12
122083,S 260                       0,160.84,0,0,0,0,217240.2,221289.41,212272.36,216520.24
122087,S 260,160.84,0,0,0,0,217238.2,221287.75,212271.32,216518.32
122096,I 040                       0,160.9,0,0,0,0,4978.39,5941.61,612.48,1241.7
122097,I 040,160.9,0,0,0,0,4979.64,6070.21,726.18,1158.82
122099,S 260                       0,160.84,0,0,0,0,217338.96,221389.75,212375.56,216619.35
122103,S 260,160.84,0,0,0,0,217337.27,221388.39,212374.82,216617.73
122112,I 040                       0,160.9,0,0,0,0,5014.57,5837.05,561.04,1385.37
122113,I 040,160.9,0,0,0,0,5047.19,5968.78,657.22,1298.24
122115,S 260                       0,160.84,0,0,0,0,217438.52,221490.88,212479.54,216719.26
122119,S 260,160.84,0,0,0,0,217436.78,221489.48,212478.76,216717.6
122128,I 040                       0,160.9,0,0,0,0,4898.98,5729.89,539.29,1511.21
122129,I 040,160.9,0,0,0,0,5037.54,5864.57,616.24,1439.08
122131,S 260                       0,160.84,0,0,0,0,217539.55,221593.46,212584.94,216820.64
122135,S 260,160.84,0,0,0,0,217540.14,221594.36,212586.41,216821.29
122144,I 040                       0,160.9,0,0,0,0,4784.38,5623.56,513.12,1585.82
122145,I 040,160.9,0,0,0,0,4922.95,5758.22,597.29,1578.38
122147,S 260                       0,160.84,0,0,0,0,217654.54,221709.76,212703.63,216935.92
122151,S 260,160.84,0,0,0,0,217661.22,221716.62,212710.83,216942.64
122160,I 040                       0,160.9,0,0,0,0,4672.5,5519.85,453.08,1595.21
122161,I 040,160.9,0,0,0,0,4809.71,5653.08,555.23,1652.44
122163,S 260                       0,160.84,0,0,0,0,217784.66,221840.94,212836.72,217066.28
122167,S 260,160.84,0,0,0,0,217797.29,221853.67,212849.61,217078.93
122176,I 040                       0,160.9,0,0,0,0,4563.51,5418.9,431.25,1484.26
122177,I 040,160.9,0,0,0,0,4699.25,5550.6,508.64,1620.21
122179,S 260                       0,160.84,0,0,0,0,217923.26,221980.55,212978.13,217205.11
122183,S 260,160.84,0,0,0,0,217936.1,221993.47,212991.2,217217.96
122192,I 040                       0,160.9,0,0,0,0,4457.53,5320.77,412.13,1383.02
122193,I 040,160.9,0,0,0,0,4591.76,5450.94,488.9,1513.87
122195,S 260                       0,160.84,0,0,0,0,218071.98,222129.92,213128.65,217353.97
122199,S 260,160.84,0,0,0,0,218086.4,222144.35,213143.1,217368.4
122208,I 040                       0,160.9,0,0,0,0,4355.12,5225.96,432.1,1294.15
122209,I 040,160.9,0,0,0,0,4487.46,5354.25,472.57,1417.83
122211,S 260                       0,160.84,0,0,0,0,218225.53,222283.07,213281.01,217507.44
122215,S 260,160.84,0,0,0,0,218238.64,222296.1,213293.88,217520.53
122224,I 040                       0,160.9,0,0,0,0,4256.32,5134.43,505.31,1220.11
122225,I 040,160.9,0,0,0,0,4386.78,5260.91,498.83,1334.57
122227,S 260                       0,160.84,0,0,0,0,218364.17,222420.7,213416.7,217645.85
122231,S 260,160.84,0,0,0,0,218376.62,222433.06,213428.87,217658.29
122240,I 040                       0,160.9,0,0,0,0,4161.28,5046.25,604.47,1151.65
122241,I 040,160.9,0,0,0,0,4289.56,5170.68,570.84,1266.11
122243,S 260                       0,160.84,0,0,0,0,218500.62,222556.08,213550.05,217782.06
122247,S 260,160.84,0,0,0,0,218513.08,222568.45,213562.23,217794.51
122256,I 040                       0,160.9,0,0,0,0,4070.28,4961.61,657.56,1093.91
122257,I 040,160.9,0,0,0,0,4196.37,5084.04,668.49,1197.27
122259,S 260                       0,160.84,0,0,0,0,218637.22,222691.62,213683.57,217918.43
122263,S 260,160.84,0,0,0,0,218649.71,222704.01,213695.77,217930.9
122272,I 040                       0,160.9,0,0,0,0,3984.53,4881.65,532.68,1058.68
122273,I 040,160.9,0,0,0,0,4107.31,5001.02,677.58,1145.73
122275,S 260                       0,160.84,0,0,0,0,218774.05,222827.39,213817.33,218055.03
122279,S 260,160.84,0,0,0,0,218786.54,222839.79,213829.55,218067.5
122288,I 040                       0,160.9,0,0,0,0,3906.0,4808.27,408.9,1042.23
122289,I 040,160.74,0,0,0,0,4021.71,4920.84,549.46,1114.01
122291,S 260                       0,160.84,0,0,0,0,218910.79,222963.08,213951.01,218191.54
122295,S 260,160.84,0,0,0,0,218923.27,222975.46,213963.2,218203.99
122304,I 040                       0,160.9,0,0,0,0,3834.38,4741.0,308.48,1028.86
122305,I 040,160.9,0,0,0,0,3938.31,4842.11,425.59,1090.36
122307,S 260                       0,160.84,0,0,0,0,219047.49,223098.71,214084.63,218328.0
122311,S 260,160.84,0,0,0,0,219059.98,223111.11,214096.84,218340.47
122320,I 040                       0,160.9,0,0,0,0,3766.33,4676.35,226.97,1030.98
122321,I 040,160.9,0,0,0,0,3858.66,4766.36,331.38,1067.61
122323,S 260                       0,160.84,0,0,0,0,219184.33,223234.5,214218.42,218464.61
122327,S 260,160.84,0,0,0,0,219196.83,223246.9,214230.64,218477.09
122336,I 040,160.9,0,0,0,0,3786.52,4697.24,251.66,1067.53
122337,I 040                       0,160.9,0,0,0,0,3701.45,4613.81,159.07,1055.16
122339,S 260                       0,160.84,0,0,0,0,219321.19,223370.3,214352.22,218601.24
122343,S 260,160.84,0,0,0,0,219333.68,223382.69,214364.43,218613.7
122352,I 040,160.9,0,0,0,0,3722.06,4634.83,181.56,1093.68
122353,I 040                       0,160.9,0,0,0,0,3642.57,4556.13,131.57,1087.08
122355,S 260                       0,160.84,0,0,0,0,219455.78,223503.79,214483.64,218735.53
122359,S 260,160.84,0,0,0,0,219467.41,223515.31,214494.95,218747.13
122368,I 040                       0,160.9,0,0,0,0,3589.71,4503.24,112.48,1133.68
122369,I 040,160.9,0,0,0,0,3664.21,4577.89,160.95,1125.09
122371,S 260                       0,160.84,0,0,0,0,219571.89,223618.53,214595.81,218851.24
122375,S 260,160.84,0,0,0,0,219581.63,223628.13,214605.16,218860.94
122384,I 040,160.9,0,0,0,0,3612.57,4525.91,141.57,1173.54
122385,I 040                       0,160.9,0,0,0,0,3542.95,4455.12,92.96,1100.21
122387,S 260                       0,160.84,0,0,0,0,219678.23,223723.37,214697.86,218957.14
122391,S 260,160.84,0,0,0,0,219687.99,223732.99,214707.23,218966.85
122400,I 040,160.9,0,0,0,0,3567.21,4478.89,121.96,1117.88
122401,I 040                       0,160.9,0,0,0,0,3502.96,4412.33,111.02,1028.04
122403,S 260                       0,160.84,0,0,0,0,219785.28,223828.93,214800.64,219063.74
122407,S 260,160.84,0,0,0,0,219795.06,223838.57,214810.04,219073.48
122416,I 040,160.9,0,0,0,0,3528.62,4437.22,151.92,1040.87
122417,I 040                       0,160.9,0,0,0,0,3469.08,4374.76,111.26,947.38
122419,S 260                       0,160.84,0,0,0,0,219892.78,223934.93,214903.89,219170.8
122423,S 260,160.84,0,0,0,0,219902.54,223944.55,214913.26,219180.51
122432,I 040                       0,160.9,0,0,0,0,3429.04,4347.41,137.56,893.28
122433,I 040,160.9,0,0,0,0,3492.92,4401.45,150.97,966.29
122435,S 260                       0,160.84,0,0,0,0,219995.83,224036.44,215002.56,219273.39
122439,S 260,160.84,0,0,0,0,220004.54,224045.01,215010.85,219282.06
122448,I 040,160.9,0,0,0,0,3457.43,4378.3,170.15,921.11
122449,I 040                       0,160.9,0,0,0,0,3399.83,4338.4,134.9,878.53
122451,S 260                       0,160.84,0,0,0,0,220083.81,224122.75,215085.79,219360.88
122455,S 260,160.84,0,0,0,0,220091.38,224130.16,215092.92,219368.4
122464,I 040                       0,160.9,0,0,0,0,3359.5,4348.75,146.2,833.15
122465,I 040,160.9,0,0,0,0,3424.72,4375.09,172.12,913.49
122467,S 260                       0,160.84,0,0,0,0,220165.83,224203.05,215162.93,219442.38
122471,S 260,160.84,0,0,0,0,220173.21,224210.27,215169.87,219449.72
122480,I 040,160.9,0,0,0,0,3392.62,4392.44,173.75,859.62
122481,I 040                       0,160.9,0,0,0,0,3335.43,4374.03,121.83,778.95
122483,S 260                       0,160.84,0,0,0,0,220246.73,224282.21,215238.93,219522.77
122487,S 260,160.84,0,0,0,0,220254.22,224289.54,215245.97,219530.21
122496,I 040,160.9,0,0,0,0,3374.67,4426.04,122.26,804.53
122497,I 040                       0,160.9,0,0,1,0,3313.42,4416.36,23.16,729.51
122499,S 260                       0,160.84,0,0,0,0,220334.96,224368.77,215322.44,219610.51
122503,S 260,160.84,0,0,0,0,220344.55,224378.22,215331.64,219620.05
122513,I 040,160.9,0,0,0,0,3361.03,4478.7,50.76,775.04
122514,I 040                       0,160.9,0,0,1,0,3309.6,4477.83,0.0,712.76
122516,S 260                       0,160.84,0,0,0,0,220464.3,224497.02,215448.67,219739.53
122520,S 260,160.84,0,0,0,0,220478.28,224510.96,215462.52,219753.5
122531,I 040                       0,160.9,0,0,1,0,3312.94,4555.13,0.0,702.93
122532,I 040,160.9,0,0,1,0,3366.86,4550.85,0.0,764.79
122534,S 260                       0,160.84,0,0,0,0,220619.69,224652.48,215604.18,219894.94
122538,S 260,160.84,0,0,0,0,220633.27,224666.12,215617.93,219908.54
122549,I 040                       0,160.9,0,0,1,0,3327.42,4643.04,0.0,718.05
122550,I 040,160.9,0,0,1,0,3378.92,4634.37,0.0,765.03
122552,S 260                       0,160.84,0,0,0,0,220762.86,224796.52,215749.75,220038.37
122556,S 260,160.84,0,0,0,0,220776.03,224809.77,215763.14,220051.57
122567,I 040                       0,160.9,0,0,1,0,3340.91,4735.2,0.0,726.86
122568,I 040,160.9,0,0,1,0,3392.36,4722.96,0.0,788.05
122570,S 260                       0,160.84,0,0,0,0,220914.47,224948.74,215903.0,220190.16
122574,S 260,160.84,0,0,0,0,220928.95,224963.24,215917.55,220204.65
122585,I 040,160.9,0,0,0,0,3408.0,4815.3,51.95,792.66
122586,I 040                       0,160.9,0,0,0,0,3362.05,4830.97,45.39,753.06
122588,S 260                       0,160.84,0,0,0,0,221074.09,225108.58,216063.18,220349.85
122592,S 260,160.84,0,0,0,0,221088.7,225123.21,216077.83,220364.46
122603,I 040,160.9,0,0,0,0,3431.12,4911.17,123.44,826.76
122604,I 040                       0,160.9,0,0,0,0,3390.71,4930.13,116.9,772.98
122606,S 260                       0,160.84,0,0,0,0,221233.66,225268.38,216223.34,220509.49
122610,S 260,160.84,0,0,0,0,221248.14,225282.89,216237.89,220523.98
122621,I 040                       0,160.9,0,0,0,0,3364.83,5032.48,188.42,796.04
122622,I 040,160.9,0,0,0,0,3461.57,5010.38,194.93,838.87
122624,S 260                       0,160.84,0,0,0,0,221390.99,225426.1,216381.71,220666.94
122628,S 260,160.84,0,0,0,0,221405.24,225440.4,216396.08,220681.21
122639,I 040                       0,160.9,0,0,0,0,3225.63,5137.83,259.93,819.11
122640,I 040,160.9,0,0,0,0,3351.09,5112.72,266.43,861.97
122642,S 260                       0,160.84,0,0,0,0,221547.81,225583.35,216539.65,220823.89
122646,S 260,160.84,0,0,0,0,221562.31,225597.87,216554.2,220838.4
122657,I 040,160.9,0,0,0,0,3213.73,5217.83,337.68,884.82
122658,I 040                       0,160.9,0,0,0,0,3087.17,5244.05,329.07,839.56
122660,S 260                       0,160.84,0,0,0,0,221704.45,225739.8,216695.69,220980.48
122664,S 260,160.84,0,0,0,0,221717.96,225753.24,216709.01,220993.97
122674,I 040,160.9,0,0,0,0,3076.24,5322.36,404.88,903.2
122675,I 040                       0,160.9,0,0,0,0,2946.64,5346.66,410.36,851.57
122677,S 260                       0,160.84,0,0,0,0,221842.95,225877.3,216831.35,221118.68
122681,S 260,160.84,0,0,0,0,221854.97,225889.21,216843.07,221130.67
